代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600004.SH,白云机场,2007-03-14,9.6045,9.483,9.9082,9.1338,9.6425,15407645,194932773,0.038,0.3953,12.6517,3.1004,6311392000,N/A,12700000000,496960000,0,1000000000,43.2147,3.0307,5.2702,118.085,
600004.SH,白云机场,2007-03-15,9.6425,9.6425,9.7791,9.5058,9.6804,6334500,80478440,0.038,0.3937,12.7048,1.2746,6336240000,N/A,12750000000,496960000,0,1000000000,43.3848,3.0427,5.2909,118.5499,
600004.SH,白云机场,2007-03-16,9.6804,9.7108,9.7108,9.111,9.1945,10205489,125376946,-0.4859,-5.0196,12.2852,2.0536,6018185600,N/A,12110000000,496960000,0,1000000000,41.2071,2.8899,5.0253,112.5992,
600004.SH,白云机场,2007-03-19,9.1945,8.944,9.3615,8.8149,9.3008,5592956,67636713,0.1063,1.1561,12.0932,1.1254,6087760000,N/A,12250000000,496960000,0,1000000000,41.6835,2.9233,5.0834,113.9009,
600004.SH,白云机场,2007-03-20,9.3008,9.2932,9.3008,9.0806,9.2553,7500477,90636158,-0.0456,-0.4898,12.0841,1.5093,6057942400,N/A,12190000000,496960000,0,1000000000,41.4793,2.909,5.0585,113.343,
600004.SH,白云机场,2007-03-21,9.2553,9.1869,9.3008,9.1641,9.2477,6115598,74183350,-0.0076,-0.082,12.1302,1.2306,6052972800,N/A,12180000000,496960000,0,1000000000,41.4453,2.9066,5.0544,113.25,
600004.SH,白云机场,2007-03-22,9.2477,9.2401,9.4906,9.2021,9.2553,6413656,79243310,0.0076,0.0821,12.3554,1.2906,6057942400,N/A,12190000000,496960000,0,1000000000,41.4793,2.909,5.0585,113.343,
600004.SH,白云机场,2007-03-23,9.2553,9.2628,9.3615,9.0427,9.278,6859755,83264569,0.0228,0.2461,12.1381,1.3803,6072851200,N/A,12220000000,496960000,0,1000000000,41.5814,2.9162,5.071,113.622,
600004.SH,白云机场,2007-03-26,9.278,9.278,9.278,9.278,9.278,N/A,N/A,0,0,N/A,N/A,6072851200,N/A,12220000000,496960000,0,1000000000,41.5814,2.9162,5.071,113.622,
600004.SH,白云机场,2007-03-27,9.278,9.4071,9.8323,9.3615,9.726,13177483,167652679,0.448,4.8282,12.7227,2.6516,6366057600,N/A,12810000000,496960000,0,1000000000,43.589,3.057,5.3158,119.1078,
600004.SH,白云机场,2007-03-28,9.726,9.726,9.7564,9.1869,9.4147,12754312,159868183,-0.3113,-3.2006,12.5344,2.5665,6162304000,N/A,12400000000,496960000,0,1000000000,42.1939,2.9591,5.1457,115.2956,
600004.SH,白云机场,2007-03-29,9.4147,9.4147,9.559,9.1338,9.1414,10069791,123648917,-0.2733,-2.9032,12.2792,2.0263,5983398400,N/A,12040000000,496960000,0,1000000000,40.9689,2.8732,4.9963,111.9483,
600004.SH,白云机场,2007-03-30,9.1414,9.1262,9.1945,8.9288,8.9591,10950706,130420980,-0.1822,-1.9934,11.9098,2.2035,5864128000,N/A,11800000000,496960000,0,1000000000,40.1522,2.816,4.8967,109.7168,
600004.SH,白云机场,2007-04-02,8.9591,8.9667,9.2249,8.9667,9.1945,6805848,81298896,0.2354,2.6271,11.9454,1.3695,6018185600,N/A,12110000000,496960000,0,1000000000,41.2071,2.8899,5.0253,112.5992,
600004.SH,白云机场,2007-04-03,9.1945,9.2021,9.2249,8.9591,9.1566,11209382,133664461,-0.038,-0.4129,11.9243,2.2556,5993337600,N/A,12060000000,496960000,0,1000000000,41.0369,2.878,5.0046,112.1343,
600004.SH,白云机场,2007-04-04,9.1566,9.1566,9.3995,9.0427,9.3464,14493136,176708474,0.1898,2.073,12.1926,2.9164,6117577600,N/A,12310000000,496960000,0,1000000000,41.8876,2.9377,5.1083,114.4588,
600004.SH,白云机场,2007-04-05,9.3464,9.3464,9.8551,9.2097,9.5893,19760275,246823732,0.243,2.5995,12.4909,3.9762,6276604800,N/A,12630000000,496960000,0,1000000000,42.9765,3.014,5.2411,117.4342,
600004.SH,白云机场,2007-04-06,9.5893,9.4147,9.6349,9.3615,9.4678,12272854,153248865,-0.1215,-1.2668,12.4868,2.4696,6197091200,N/A,12470000000,496960000,0,1000000000,42.4321,2.9758,5.1747,115.9465,
600004.SH,白云机场,2007-04-09,9.4678,9.5362,9.6804,9.4527,9.5817,13029925,164530928,0.1139,1.2029,12.6272,2.6219,6271635200,N/A,12620000000,496960000,0,1000000000,42.9425,3.0116,5.237,117.3412,
600004.SH,白云机场,2007-04-10,9.5817,9.6425,9.6804,9.1186,9.3691,13748947,170549571,-0.2126,-2.2187,12.4046,2.7666,6132486400,N/A,12340000000,496960000,0,1000000000,41.9897,2.9448,5.1208,114.7377,
600004.SH,白云机场,2007-04-11,9.3691,9.3691,9.6349,9.2401,9.6273,17848589,221944307,0.2581,2.7553,12.4348,3.5916,6301452800,N/A,12680000000,496960000,0,1000000000,43.1466,3.026,5.2619,117.8991,
600004.SH,白云机场,2007-04-12,9.6273,9.6652,10.1588,9.5665,10.1132,31139620,404539631,0.4859,5.0473,12.9912,6.266,6619507200,N/A,13320000000,496960000,0,1000000000,45.3244,3.1787,5.5274,123.8498,
600004.SH,白云机场,2007-04-13,10.1132,10.1208,10.3941,9.8702,9.9614,23616474,313131341,-0.1518,-1.5015,13.259,4.7522,6520115200,N/A,13120000000,496960000,0,1000000000,44.6438,3.131,5.4444,121.9902,
600004.SH,白云机场,2007-04-16,9.9614,9.9538,10.2423,9.8702,10.098,18837285,250890890,0.1367,1.372,13.3188,3.7905,6609568000,N/A,13300000000,496960000,0,1000000000,45.2563,3.1739,5.5191,123.6638,
600004.SH,白云机场,2007-04-17,10.098,10.1436,10.2195,9.6425,10.0069,24199008,317127741,-0.0911,-0.9023,13.105,4.8694,6549932800,N/A,13180000000,496960000,0,1000000000,44.848,3.1453,5.4693,122.5481,
600004.SH,白云机场,2007-04-18,10.0069,10.0069,10.2878,9.7184,10.2347,22045456,292272990,0.2278,2.2762,13.2577,4.4361,6699020800,N/A,13480000000,496960000,0,1000000000,45.8688,3.2169,5.5938,125.3375,
600004.SH,白云机场,2007-04-19,10.2347,10.2499,10.4701,9.4147,9.726,25450629,337112624,-0.5087,-4.9703,13.2457,5.1213,6366057600,N/A,12810000000,496960000,0,1000000000,43.589,3.057,5.3158,119.1078,
600004.SH,白云机场,2007-04-20,9.726,9.7336,10.1588,9.7336,10.0525,20382670,268385574,0.3265,3.3568,13.1673,4.1015,6579750400,N/A,13240000000,496960000,0,1000000000,45.0522,3.1596,5.4942,123.106,
600004.SH,白云机场,2007-04-23,10.0525,10.1588,10.5156,10.098,10.4093,29428457,401375515,0.3568,3.5498,13.639,5.9217,6813321600,N/A,13710000000,496960000,0,1000000000,46.6515,3.2718,5.6893,127.476,
600004.SH,白云机场,2007-04-24,10.4093,10.4701,11.1002,10.2575,10.8345,33927550,478694270,0.4252,4.0846,14.1093,6.827,7091619200,N/A,14270000000,496960000,0,1000000000,48.557,3.4054,5.9217,132.6829,
600004.SH,白云机场,2007-04-25,10.8345,10.7434,11.0395,10.5384,10.9256,22157071,315129765,0.0911,0.8409,14.2225,4.4585,7151254400,N/A,14390000000,496960000,0,1000000000,48.9653,3.434,5.9715,133.7987,
600004.SH,白云机场,2007-04-26,10.9256,10.9712,11.0926,10.6978,10.751,19022997,271507098,-0.1746,-1.5983,14.2726,3.8279,7036953600,N/A,14160000000,496960000,0,1000000000,48.1827,3.3791,5.876,131.6602,
600004.SH,白云机场,2007-04-27,10.751,10.751,11.0091,10.4017,10.8117,25222010,356255917,0.0607,0.565,14.1248,5.0753,7076710400,N/A,14240000000,496960000,0,1000000000,48.4549,3.3982,5.9092,132.404,
600004.SH,白云机场,2007-04-30,10.8117,10.7662,11.328,10.6599,11.2217,25886858,378531718,0.41,3.7921,14.6225,5.209,7345068800,N/A,14780000000,496960000,0,1000000000,50.2924,3.5271,6.1333,137.4249,
600004.SH,白云机场,2007-05-08,11.2217,11.4647,11.5406,11.2293,11.366,24965968,373829355,0.1443,1.2855,14.9736,5.0237,7439491200,N/A,14970000000,496960000,0,1000000000,50.9389,3.5724,6.2121,139.1916,
600004.SH,白云机场,2007-05-09,11.366,11.3432,11.3432,10.6295,11.0091,20945814,304477306,-0.3568,-3.1396,14.5364,4.2148,7205920000,N/A,14500000000,496960000,0,1000000000,49.3396,3.4603,6.0171,134.8215,
600004.SH,白云机场,2007-05-10,11.0091,11.0091,11.3887,10.88,11.1382,17402271,256383835,0.1291,1.1724,14.7328,3.5017,7290403200,N/A,14670000000,496960000,0,1000000000,49.9181,3.5008,6.0876,136.4021,
600004.SH,白云机场,2007-05-11,11.1382,10.9484,10.9939,10.6295,10.7965,19625772,279740266,-0.3417,-3.0675,14.2537,3.9492,7066771200,N/A,14220000000,496960000,0,1000000000,48.3868,3.3935,5.9009,132.218,
600004.SH,白云机场,2007-05-14,10.7965,10.6143,10.9788,10.4852,10.7434,13857789,196930223,-0.0531,-0.4923,14.2108,2.7885,7031984000,N/A,14150000000,496960000,0,1000000000,48.1487,3.3768,5.8719,131.5672,
600004.SH,白云机场,2007-05-15,10.7434,10.8193,11.0471,10.4928,10.5156,16124462,228616218,-0.2278,-2.1201,14.1782,3.2446,6882896000,N/A,13850000000,496960000,0,1000000000,47.1278,3.3052,5.7474,128.7778,
600004.SH,白云机场,2007-05-16,10.5156,10.4701,10.7813,10.3714,10.7738,14894138,207832479,0.2581,2.4549,13.954,2.997,7051862400,N/A,14190000000,496960000,0,1000000000,48.2848,3.3863,5.8885,131.9391,
600004.SH,白云机场,2007-05-17,10.7738,10.7813,11.0471,10.7662,10.9939,18414645,264614163,0.2202,2.0437,14.3698,3.7055,7195980800,N/A,14480000000,496960000,0,1000000000,49.2716,3.4555,6.0088,134.6355,
600004.SH,白云机场,2007-05-18,10.9939,10.9863,10.9863,10.6371,10.7434,13532105,192337819,-0.2506,-2.279,14.2134,2.723,7031984000,N/A,14150000000,496960000,0,1000000000,48.1487,3.3768,5.8719,131.5672,
600004.SH,白云机场,2007-05-21,10.7434,10.4549,11.0167,10.4017,10.9712,17135510,244032079,0.2278,2.1201,14.2413,3.4481,7181072000,N/A,14450000000,496960000,0,1000000000,49.1695,3.4483,5.9964,134.3566,
600004.SH,白云机场,2007-05-22,10.9712,10.9712,11.4874,10.9712,11.2445,28236168,419898208,0.2733,2.4913,14.8709,5.6818,7359977600,N/A,14810000000,496960000,0,1000000000,50.3945,3.5343,6.1457,137.7039,
600004.SH,白云机场,2007-05-23,11.2445,11.2976,11.6545,11.2445,11.4723,19682541,297876310,0.2278,2.0257,15.134,3.9606,7509065600,N/A,15110000000,496960000,0,1000000000,51.4153,3.6058,6.2702,140.4933,
600004.SH,白云机场,2007-05-24,11.4723,11.4723,11.7304,10.9332,11.1002,20891234,308900419,-0.372,-3.2429,14.7861,4.2038,7265555200,N/A,14620000000,496960000,0,1000000000,49.7479,3.4889,6.0669,135.9373,
600004.SH,白云机场,2007-05-25,11.1002,11.1534,12.2087,11.1534,12.2011,42181241,657653889,1.1009,9.9179,15.5911,8.4879,7986147200,N/A,16070000000,496960000,0,1000000000,54.6819,3.8349,6.6686,149.4194,
600004.SH,白云机场,2007-05-28,12.2011,12.3074,13.0971,12.1556,12.8009,33393428,557832779,0.5998,4.916,16.7049,6.7195,8378745600,N/A,16860000000,496960000,0,1000000000,57.3701,4.0235,6.9964,156.7648,
600004.SH,白云机场,2007-05-29,12.8009,12.8313,13.3248,12.7554,12.8161,26625232,456380274,0.0152,0.1186,17.1409,5.3576,8388684800,N/A,16880000000,496960000,0,1000000000,57.4381,4.0282,7.0047,156.9508,
600004.SH,白云机场,2007-05-30,12.8161,11.9886,12.6035,11.533,11.533,29031806,459375495,-1.2831,-10.0118,15.8232,5.8419,7548822400,N/A,15190000000,496960000,0,1000000000,51.6875,3.6249,6.3034,141.2371,
600004.SH,白云机场,2007-05-31,11.533,11.4039,12.6871,11.4039,12.6871,42769598,688833715,1.1541,10.0066,16.1057,8.6062,8304201600,N/A,16710000000,496960000,0,1000000000,56.8597,3.9877,6.9342,155.3701,
600004.SH,白云机场,2007-06-01,12.6871,12.9604,13.7424,12.148,12.6871,40411567,700298062,0,0,17.3291,8.1318,8304201600,N/A,16710000000,496960000,0,1000000000,56.8597,3.9877,6.9342,155.3701,
600004.SH,白云机场,2007-06-04,12.6871,12.7934,12.9072,11.4191,11.4191,25713868,407042286,-1.2679,-9.994,15.8297,5.1742,7474278400,N/A,15040000000,496960000,0,1000000000,51.1771,3.5891,6.2412,139.8424,
600004.SH,白云机场,2007-06-05,11.4191,11.1078,12.4517,10.3258,12.391,28597639,420196126,0.9718,8.5106,14.6934,5.7545,8110387200,N/A,16320000000,496960000,0,1000000000,55.5326,3.8946,6.7724,151.7439,
600004.SH,白云机场,2007-06-06,12.391,12.3606,13.5754,12.2619,13.4235,30316628,514901065,1.0326,8.3333,16.9841,6.1004,8786252800,N/A,17680000000,496960000,0,1000000000,60.1603,4.2192,7.3367,164.3892,
600004.SH,白云机场,2007-06-07,13.4235,13.378,13.8563,13.1426,13.6058,33428987,596352165,0.1822,1.3575,17.8394,6.7267,8905523200,N/A,17920000000,496960000,0,1000000000,60.977,4.2764,7.4363,166.6208,
600004.SH,白云机场,2007-06-08,13.6058,13.5374,13.8259,13.1958,13.5071,15913508,283174338,-0.0987,-0.7254,17.7946,3.2022,8840918400,N/A,17790000000,496960000,0,1000000000,60.5346,4.2454,7.3824,165.412,
600004.SH,白云机场,2007-06-11,13.5071,13.6741,14.5776,13.4387,14.2967,19567697,363769918,0.7896,5.846,18.5903,3.9375,9357756800,N/A,18830000000,496960000,0,1000000000,64.0734,4.4936,7.8139,175.082,
600004.SH,白云机场,2007-06-12,14.2967,14.4257,14.5169,13.7424,14.2739,20238804,377962768,-0.0228,-0.1593,18.6752,4.0725,9342848000,N/A,18800000000,496960000,0,1000000000,63.9714,4.4864,7.8015,174.803,
600004.SH,白云机场,2007-06-13,14.2739,14.3346,14.9268,14.2739,14.403,18398421,350559976,0.1291,0.9043,19.0538,3.7022,9427331200,N/A,18970000000,496960000,0,1000000000,64.5498,4.527,7.872,176.3837,
600004.SH,白云机场,2007-06-14,14.403,14.403,14.5169,13.8032,14.16,10885982,203805847,-0.243,-1.6869,18.7219,2.1905,9268304000,N/A,18650000000,496960000,0,1000000000,63.461,4.4506,7.7392,173.4083,
600004.SH,白云机场,2007-06-15,14.16,14.122,14.3119,13.8563,13.9702,8811167,162953608,-0.1898,-1.3405,18.494,1.773,9144064000,N/A,18400000000,496960000,0,1000000000,62.6103,4.391,7.6355,171.0838,
600004.SH,白云机场,2007-06-18,13.9702,14.0613,14.8813,14.0613,14.8357,15565068,297325417,0.8655,6.1957,19.1021,3.1321,9710598400,N/A,19540000000,496960000,0,1000000000,66.4894,4.663,8.1086,181.6836,
600004.SH,白云机场,2007-06-19,14.8357,14.9572,14.9572,14.4257,14.6915,9223979,178536944,-0.1443,-0.9724,19.3557,1.8561,9616176000,N/A,19350000000,496960000,0,1000000000,65.8429,4.6177,8.0297,179.9169,
600004.SH,白云机场,2007-06-20,14.6915,14.8054,15.2989,14.4257,14.5776,15301337,303439041,-0.1139,-0.7752,19.8309,3.079,9541632000,N/A,19200000000,496960000,0,1000000000,65.3325,4.5819,7.9675,178.5222,
600004.SH,白云机场,2007-06-21,14.5776,14.4257,14.7978,14.0613,14.5244,10962786,208868359,-0.0531,-0.3646,19.0525,2.206,9506844800,N/A,19130000000,496960000,0,1000000000,65.0943,4.5652,7.9384,177.8714,
600004.SH,白云机场,2007-06-22,14.5244,14.5396,15.2989,14.1448,14.3346,11478848,220964701,-0.1898,-1.3068,19.2497,2.3098,9382604800,N/A,18880000000,496960000,0,1000000000,64.2436,4.5055,7.8347,175.5469,
600004.SH,白云机场,2007-06-25,14.3346,14.4257,14.5776,13.5526,13.9095,13588379,249796007,-0.4252,-2.9661,18.3831,2.7343,9104307200,N/A,18320000000,496960000,0,1000000000,62.3381,4.3719,7.6023,170.34,
600004.SH,白云机场,2007-06-26,13.9095,13.8791,14.0841,13.5071,13.9626,8050885,145779026,0.0531,0.3821,18.1072,1.62,9139094400,N/A,18390000000,496960000,0,1000000000,62.5762,4.3886,7.6313,170.9908,
600004.SH,白云机场,2007-06-27,13.9626,14.0082,14.5776,13.8943,14.4333,8943624,168247640,0.4707,3.3714,18.812,1.7997,9447209600,N/A,19010000000,496960000,0,1000000000,64.6859,4.5365,7.8886,176.7556,
600004.SH,白云机场,2007-06-28,14.4333,14.5776,14.7826,14.0841,14.122,8942208,168832004,-0.3113,-2.1568,18.8803,1.7994,9243456000,N/A,18600000000,496960000,0,1000000000,63.2908,4.4387,7.7185,172.9434,
600004.SH,白云机场,2007-06-29,14.122,14.122,14.122,14.122,14.122,N/A,N/A,0,0,N/A,N/A,9243456000,N/A,18600000000,496960000,0,1000000000,63.2908,4.4387,7.7185,172.9434,
600004.SH,白云机场,2007-07-02,14.122,13.6665,14.0385,12.8161,13.3704,11395893,200163540,-0.7517,-5.3226,17.5645,2.2931,8751465600,N/A,17610000000,496960000,0,1000000000,59.9221,4.2024,7.3077,163.7384,
600004.SH,白云机场,2007-07-03,13.3704,13.5146,13.8032,13.3628,13.7348,4956973,88846016,0.3644,2.7257,17.9234,0.9975,8990006400,N/A,18090000000,496960000,0,1000000000,61.5554,4.317,7.5069,168.2014,
600004.SH,白云机场,2007-07-04,13.7348,13.6741,13.8563,13.4387,13.4463,3801087,68354985,-0.2885,-2.1006,17.983,0.7649,8801161600,N/A,17710000000,496960000,0,1000000000,60.2624,4.2263,7.3492,164.6682,
600004.SH,白云机场,2007-07-05,13.4463,13.135,13.2869,12.1024,12.1024,8998804,149417584,-1.3439,-9.9944,16.6042,1.8108,7921542400,N/A,15940000000,496960000,0,1000000000,54.2395,3.8039,6.6147,148.2106,
600004.SH,白云机场,2007-07-06,12.1024,12.0037,12.6339,11.7684,12.4897,8173565,131186507,0.3872,3.1995,16.0501,1.6447,8174992000,N/A,16450000000,496960000,0,1000000000,55.9749,3.9256,6.8263,152.9527,
600004.SH,白云机场,2007-07-09,12.4897,12.5656,13.0591,12.5656,12.9376,4443922,74794880,0.448,3.5866,16.8308,0.8942,8468198400,N/A,17040000000,496960000,0,1000000000,57.9826,4.0664,7.0711,158.4385,
600004.SH,白云机场,2007-07-10,12.9376,12.9452,13.0211,12.5124,12.6415,4338351,72606301,-0.2961,-2.2887,16.7359,0.873,8274384000,N/A,16650000000,496960000,0,1000000000,56.6555,3.9734,6.9093,154.8123,
600004.SH,白云机场,2007-07-11,12.6415,12.6339,13.4463,12.5276,13.1502,5744188,99287114,0.5087,4.024,17.2848,1.1559,8607347200,N/A,17320000000,496960000,0,1000000000,58.9353,4.1332,7.1873,161.0419,
600004.SH,白云机场,2007-07-12,13.1502,13.2793,13.2869,13.0363,13.1426,2493933,43186018,-0.0076,-0.0577,17.3164,0.5018,8602377600,N/A,17310000000,496960000,0,1000000000,58.9013,4.1309,7.1832,160.949,
600004.SH,白云机场,2007-07-13,13.1426,13.135,13.2869,12.8845,13.173,2626477,45223908,0.0304,0.2311,17.2185,0.5285,8622256000,N/A,17350000000,496960000,0,1000000000,59.0374,4.1404,7.1998,161.3209,
600004.SH,白云机场,2007-07-16,13.173,12.968,13.135,12.8313,12.9604,2934825,49977085,-0.2126,-1.6138,17.029,0.5906,8483107200,N/A,17070000000,496960000,0,1000000000,58.0846,4.0736,7.0836,158.7174,
600004.SH,白云机场,2007-07-17,12.9604,12.8313,13.1578,12.8161,13.0591,1995270,34237866,0.0987,0.7616,17.1595,0.4015,8547712000,N/A,17200000000,496960000,0,1000000000,58.527,4.1046,7.1375,159.9262,
600004.SH,白云机场,2007-07-18,13.0591,13.0515,13.4008,12.7174,13.3932,5315829,91700870,0.3341,2.5581,17.2505,1.0697,8766374400,N/A,17640000000,496960000,0,1000000000,60.0242,4.2096,7.3201,164.0173,
600004.SH,白云机场,2007-07-19,13.3932,13.2869,13.7045,13.2109,13.4995,2798588,49858331,0.1063,0.7937,17.8155,0.5631,8835948800,N/A,17780000000,496960000,0,1000000000,60.5006,4.243,7.3782,165.319,
600004.SH,白云机场,2007-07-20,13.4995,13.5071,14.0841,13.5071,14.0385,4665824,85845936,0.5391,3.9933,18.3989,0.9389,9188790400,N/A,18490000000,496960000,0,1000000000,62.9165,4.4125,7.6728,171.9206,
600004.SH,白云机场,2007-07-23,14.0385,14.122,14.6535,14.122,14.4485,7237103,137806669,0.41,2.9205,19.0417,1.4563,9457148800,N/A,19030000000,496960000,0,1000000000,64.754,4.5413,7.8969,176.9416,
600004.SH,白云机场,2007-07-24,14.4485,14.4637,14.6156,14.3119,14.3422,4535095,86431282,-0.1063,-0.7357,19.0583,0.9126,9387574400,N/A,18890000000,496960000,0,1000000000,64.2776,4.5079,7.8388,175.6398,
600004.SH,白云机场,2007-07-25,14.3422,14.2739,14.4106,14.0309,14.403,6841884,128148971,0.0607,0.4235,18.7301,1.3767,9427331200,N/A,18970000000,496960000,0,1000000000,64.5498,4.527,7.872,176.3837,
600004.SH,白云机场,2007-07-26,14.403,14.5776,14.9572,14.4257,14.532,4900585,94696181,0.1291,0.8962,19.3234,0.9861,9511814400,N/A,19140000000,496960000,0,1000000000,65.1283,4.5676,7.9426,177.9644,
600004.SH,白云机场,2007-07-27,14.532,14.3346,14.5548,14.1448,14.3043,4867629,91391303,-0.2278,-1.5674,18.7753,0.9795,9362726400,N/A,18840000000,496960000,0,1000000000,64.1075,4.496,7.8181,175.175,
600004.SH,白云机场,2007-07-30,14.3043,14.2815,14.7294,14.198,14.4561,7773748,147810007,0.1518,1.0616,19.014,1.5643,9462118400,N/A,19040000000,496960000,0,1000000000,64.788,4.5437,7.9011,177.0346,
600004.SH,白云机场,2007-07-31,14.4561,14.4865,15.3217,14.3498,15.2989,12462966,243635108,0.8428,5.8298,19.5487,2.5078,10013744000,N/A,20150000000,496960000,0,1000000000,68.5651,4.8086,8.3617,187.3554,
600004.SH,白云机场,2007-08-01,15.2989,15.3141,15.6026,14.4257,14.4561,11346961,223067907,-0.8428,-5.5087,19.6588,2.2833,9462118400,N/A,19040000000,496960000,0,1000000000,64.788,4.5437,7.9011,177.0346,
600004.SH,白云机场,2007-08-02,14.4561,14.5017,14.942,14.5017,14.8281,6560293,127292003,0.372,2.5735,19.4034,1.3201,9705628800,N/A,19530000000,496960000,0,1000000000,66.4554,4.6606,8.1044,181.5906,
600004.SH,白云机场,2007-08-03,14.8281,14.8813,15.2533,14.7902,15.1774,10622612,210142313,0.3493,2.3554,19.7825,2.1375,9934230400,N/A,19990000000,496960000,0,1000000000,68.0206,4.7704,8.2953,185.8677,
600004.SH,白云机场,2007-08-06,15.1774,15.2989,16.4681,15.1091,16.3618,13876415,285716194,1.1844,7.8039,20.5901,2.7923,10709488000,N/A,21550000000,496960000,0,1000000000,73.3289,5.1427,8.9427,200.3726,
600004.SH,白云机场,2007-08-07,16.3618,16.2024,16.2024,15.7392,15.7924,9131215,191753851,-0.5694,-3.4803,20.9998,1.8374,10336768000,N/A,20800000000,496960000,0,1000000000,70.7768,4.9637,8.6314,193.3991,
600004.SH,白云机场,2007-08-08,15.7924,15.7165,15.9291,15.0028,15.2913,8604507,174410921,-0.5011,-3.1731,20.2697,1.7314,10008774400,N/A,20140000000,496960000,0,1000000000,68.531,4.8062,8.3575,187.2624,
600004.SH,白云机场,2007-08-09,15.2913,15.3065,15.762,15.2305,15.3217,4138142,84135336,0.0304,0.1986,20.3317,0.8327,10028652800,N/A,20180000000,496960000,0,1000000000,68.6671,4.8158,8.3741,187.6343,
600004.SH,白云机场,2007-08-10,15.3217,15.2685,15.4128,14.4257,14.6611,9224420,178933132,-0.6605,-4.3112,19.3978,1.8562,9596297600,N/A,19310000000,496960000,0,1000000000,65.7068,4.6081,8.0131,179.545,
600004.SH,白云机场,2007-08-13,14.6611,14.7294,15.2989,14.5017,14.7674,6348442,125356541,0.1063,0.725,19.746,1.2775,9665872000,N/A,19450000000,496960000,0,1000000000,66.1831,4.6415,8.0712,180.8468,
600004.SH,白云机场,2007-08-14,14.7674,14.775,15.1698,14.7674,15.0028,3796975,74914797,0.2354,1.5938,19.7301,0.764,9819929600,N/A,19760000000,496960000,0,1000000000,67.238,4.7155,8.1999,183.7291,
600004.SH,白云机场,2007-08-15,15.0028,14.9724,15.1774,14.6383,14.8433,3658750,71868072,-0.1594,-1.0628,19.6428,0.7362,9715568000,N/A,19550000000,496960000,0,1000000000,66.5234,4.6654,8.1127,181.7766,
600004.SH,白云机场,2007-08-16,14.8433,14.8661,14.8661,14.1828,14.5244,5996743,114282416,-0.3189,-2.1483,19.0574,1.2067,9506844800,N/A,19130000000,496960000,0,1000000000,65.0943,4.5652,7.9384,177.8714,
600004.SH,白云机场,2007-08-17,14.5244,14.5624,14.98,14.4257,14.57,3751310,72460468,0.0456,0.3136,19.316,0.7549,9536662400,N/A,19190000000,496960000,0,1000000000,65.2984,4.5795,7.9633,178.4293,
600004.SH,白云机场,2007-08-20,14.57,14.8965,15.3976,14.8054,15.3217,5223162,104285511,0.7517,5.1589,19.966,1.051,10028652800,N/A,20180000000,496960000,0,1000000000,68.6671,4.8158,8.3741,187.6343,
